Happiness.Score,Economy..GDP.per.Capita.,Freedom
7.53700017929077,1.61646318435669,0.635422587394714
7.52199983596802,1.48238301277161,0.626006722450256
7.50400018692017,1.480633020401,0.627162635326385
7.49399995803833,1.56497955322266,0.620070576667786
7.4689998626709,1.44357192516327,0.617950856685638
7.3769998550415,1.50394463539124,0.585384488105774
7.31599998474121,1.47920441627502,0.611100912094116
7.31400012969971,1.40570604801178,0.614062130451202
7.28399991989136,1.49438726902008,0.612924098968506
7.28399991989136,1.484414935112,0.601607382297516
7.21299982070923,1.37538242340088,0.405988603830338
7.0789999961853,1.10970628261566,0.580131649971008
7.00600004196167,1.48709726333618,0.567766189575195
6.99300003051758,1.54625928401947,0.505740523338318
6.97700023651123,1.53570663928986,0.573110342025757
6.95100021362305,1.48792338371277,0.562511384487152
6.89099979400635,1.46378076076508,0.539770722389221
6.86299991607666,1.74194359779358,0.59662789106369
6.71400022506714,1.44163393974304,0.508190035820007
6.65199995040894,1.25278460979462,0.376895278692245
6.64799976348877,1.62634336948395,0.60834527015686
6.63500022888184,1.10735321044922,0.437453746795654
6.60900020599365,1.35268235206604,0.490946173667908
6.59899997711182,1.18529546260834,0.494519203901291
6.57800006866455,1.15318381786346,0.412730008363724
6.57200002670288,1.69227766990662,0.549840569496155
6.52699995040894,1.34327983856201,0.588767051696777
6.4539999961853,1.21755969524384,0.57939225435257
6.4539999961853,0.872001945972443,0.531310617923737
6.4520001411438,1.23374843597412,0.550026834011078
6.44199991226196,1.43092346191406,0.470222115516663
6.42399978637695,1.12786877155304,0.580200731754303
6.42199993133545,1.43362653255463,0.361466586589813
6.40299987792969,1.38439786434174,0.408781230449677
6.375,1.87076568603516,0.604130983352661
6.35699987411499,1.07062232494354,0.477487415075302
6.3439998626709,1.53062355518341,0.449750572443008
6.16800022125244,1.36135590076447,0.518630743026733
6.10500001907349,1.63295245170593,0.496337592601776
6.09800004959106,1.32539355754852,0.295817464590073
6.08699989318848,1.48841226100922,0.536746919155121
6.08400011062622,1.29121541976929,0.402264982461929
6.07100009918213,0.737299203872681,0.447551846504211
6.00799989700317,1.00082039833069,0.4551981985569
6.00299978256226,0.909784495830536,0.432452529668808
5.97300004959106,1.29178786277771,0.520342111587524
5.97100019454956,0.786441087722778,0.658248662948608
5.96400022506714,1.39506661891937,0.256450712680817
5.96299982070923,1.28177809715271,0.373783111572266
5.95599985122681,0.907975316047668,0.547509372234344
5.92000007629395,1.41691517829895,0.505625545978546
5.90199995040894,1.31458234786987,0.234231784939766
5.87200021743774,1.09186446666718,0.233335807919502
5.84999990463257,1.26074862480164,0.325707912445068
5.83799982070923,1.40167844295502,0.257921665906906
5.83799982070923,0.728870630264282,0.240729048848152
5.82499980926514,1.21768391132355,0.457003742456436
5.82299995422363,0.833756566047668,0.558732926845551
5.82200002670288,1.13077676296234,0.41827192902565
5.81899976730347,1.28455626964569,0.437454283237457
5.80999994277954,1.3469113111496,0.471203625202179
5.75799989700317,1.3412059545517,0.572575807571411
5.71500015258789,1.03522527217865,0.450002878904343
5.62900018692017,1.18939554691315,0.491247326135635
5.62099981307983,1.35593807697296,0.355111539363861
5.61100006103516,1.32087934017181,0.479131430387497
5.56899976730347,1.15655755996704,0.295400261878967
5.52500009536743,1.10180306434631,0.465733230113983
5.5,1.19827437400818,0.300740599632263
5.49300003051758,0.932537317276001,0.473507791757584
